AÑO,COD_DANE_DEPARTAMENTO,DEPARTAMENTO,COD_SECRETARIA,SECRETARIA,COD_DANE_MUNICIPIO,MUNICIPIO,CODIGO_DANE,NOMBRE_ESTABLECIMIENTO,COD_SECTOR,SECTOR,COD_CARACTER,CARACTER,COD_CALENDARIO,CALENDARIO,DIRECCION,BARRIO_VEREDA,TELEFONO,FAX,EMAIL,RECTOR,WEB,TOTAL_MATRICULA,CANTIDAD_SEDES
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001004256,COLEGIO ILUSIONES INFANTILES,1002,NO_OFICIAL,963,No Aplica,52,A,KR 26 24 94,SAN MARCOS,6703544,,,MARIA JANETH MARTINEZ,,83,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001006780,COLEGIO LEV VIGOTSKY,1002,NO_OFICIAL,963,No Aplica,52,A,KR 47 48 A 11,LA CAMPIÑA,6642203,,col.plaza-sesamo@hotmail.com,RUBIALVA RUBIO CRISTANCHO,,91,1
2019,13,BOLÍVAR,3767,BOLÍVAR,13838,TURBANÁ,313836000852,COLEGIO NUEVO HORIZONTE,1002,NO_OFICIAL,963,No Aplica,52,A,IND LA GRANJA M-E L - 15,URB. LA GRANJA,,,,ANGELA VIRGILIA ALCALA DE PAJOYS,,22,1
2019,13,BOLÍVAR,3767,BOLÍVAR,13838,TURBANÁ,313657000653,COLEGIO DARIO ARRIETA YEPEZ,1002,NO_OFICIAL,963,No Aplica,52,A,KR 9 CL 7 BAR LA BG,CRA. 9 -CALLE 7 - BAR. LA BODEGA,6891819,,,ROBERTO DARIO ARRIETA BARRIOS,,144,1
2019,13,BOLÍVAR,3767,BOLÍVAR,13838,TURBANÁ,313873000188,COLEGIO CORPORACION EDUCATIVA PERLA COOPER,1002,NO_OFICIAL,963,No Aplica,52,A,CL 14 18 458,BARRIO CALLE REAL,3126808278,000,julioalfavega@hotmail.com,JULIO ALFARO VEGA,,411,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001005741,COLEGIO MI MUNDO CREADOR,1002,NO_OFICIAL,963,No Aplica,52,A,KR 18 15 C 25,BELLO HORIZONTE,6655324,,mundocreador@yahoo.com,SANDRA BRIGIT BELTRAN GUTIERREZ,,34,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001002971,COLEGIO TALLER DE LA ALEGRIA,1002,NO_OFICIAL,963,No Aplica,52,A,KR 24 4 B 08,ALBORADA,6689000,,,FABIOLA ROMERO DE RUGELES,,18,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001004833,COLEGIO SAN GABRIEL,1002,NO_OFICIAL,963,No Aplica,52,A,CL 45 38 68,SAN FELIPE,6641683,,cole_sangabriel@hotmail.com,SONIA PATRICIA CESPEDES,,29,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001004825,COLEGIO CASITA DE SUEÑOS,1002,NO_OFICIAL,963,No Aplica,52,A,CL 41 B 30 B 49,GRAMA,6646537,,colcasu@gmail.com,MARGARITA MORALES,,44,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001076430,COLEGIO AMANECER DE LUCES,1002,NO_OFICIAL,963,No Aplica,52,A,KR 106 A 69 45,VILLAS DEL DORADO,4358582,,luisferzorro@yahoo.com,CARMEN INES ZORRO SANCHEZ,,195,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001006844,COLEGIO PSICOPEDAGOGICO SANTA BARBARA,1002,NO_OFICIAL,963,No Aplica,52,A,IND MANZANA A Nº 8,PIAMONTE,3223167341,,sanbar46@hotmail.com,DORIS MOSQUERA SUAREZ,,67,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001004116,COLEGIO PEDAGOGICO CRISTO REY,1002,NO_OFICIAL,963,No Aplica,52,A,KR 67 10 80 SUR,ARAGUANEY,6690561,,pedagogicocristorey@yahoo.es,SILVIA PEÑUELA,,350,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001005210,COLEGIO LUMBRERAS DEL FUTURO,1002,NO_OFICIAL,963,No Aplica,52,A,CL 64 S 44 21,LA PORFIA,6694152,,,NIDIA BEATRIZ BARRETO CAGUA,,34,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001005180,COLEGIO SEMILLAS DE PAZ CAEPA,1002,NO_OFICIAL,963,No Aplica,52,A,CL 69 SUR 42 55,B. CIUDAD PORFÌA,3103182676,6727326,sandrajaramillovarela@hotmail.com,SANDRA JARAMILLO VARELA,,12,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001005473,COLEGIO SAN ANTONIO,1002,NO_OFICIAL,963,No Aplica,52,A,CL 7 A 47 B 24,4 ETAPA ESPERANZA,3138536251,,,LEYLA MONROY ZABALA.,,24,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001004914,COLEGIO CAMPESTRE ELISUA,1002,NO_OFICIAL,963,No Aplica,52,A,KR 48 CL 28 59 SUR,MONTECARLO,6691015,6693148,,VILMA JEANNETH BUITRAGO ALVAREZ,,107,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001005287,COLEGIO BILINGÜE JEAN PIAGET,1002,NO_OFICIAL,963,No Aplica,52,A,CL 2 B 32 B 34 MZ F CS 43,CORALINA,3132919859,6630857,coljeanpiaget@colegiobilinguejeanpiaget.edu.co,CLARA VELASUQEZ HERNANDEZ,www.colegiobilinguejeanpiaget.edu.co,150,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001004141,COLEGIO PETETE,1002,NO_OFICIAL,963,No Aplica,52,A,CL 14 40 87,ESPRANZA,6631561,,luzpetete@hotmail.com,LUZ MERY HERRERA,,24,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001003454,COLEGIO MIS PRIMEROS TRAZOS,1002,NO_OFICIAL,963,No Aplica,52,A,CL 2 B 28 C 08,QUINTAS DEL PALMAR,3134041804,,kellygorpine@hotmail.com,ERIKA JAQUELINE GORDILLO,,50,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001003241,COLEGIO SANTO ANGEL,1002,NO_OFICIAL,963,No Aplica,52,A,CL 8 12 06,ESTERO,6657589,,colsantoangelvillavo@hotmail.com,ASPLEIDY PEREZ LINARES,,121,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001002474,COLEGIO TRAVESURAS,1002,NO_OFICIAL,963,No Aplica,52,A,CL 14 E 24 03,ALBORADA,6740012,,colegiotravesuras@hotmail.com,BEATRIZ VERGARA AVILA,,900,1
2019,54,NORTE DE SANTANDER,3802,CÚCUTA,54001,CUCUTA,354001008389,COLEGIO PEDAGÓGICO VENTANITAS DEL FUTURO,1002,NO_OFICIAL,963,No Aplica,52,A,IND AV8E 12 AN- 92,GUALANDAY,5847617-5744652,5847617,colventanitas@hotmail.com,SONIA PATRICIA GUTIERREZ,NO TIENE,2,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,450001006708,COLEGIO BASICO SANTA MARIA DE LA CRUZ,1002,NO_OFICIAL,963,No Aplica,52,A,VEREDA SANTA MARIA BAJA,VEREDA SANTA  MARIA BAJA,315-2961237,,funhcruzfuvi@yahoo.es,RUTH DARLY SANTAFE GUTIERREZ,,6,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001087512,COLEGIO DE ESTIMULACION INTEGRAL PARA PROBLEMAS DE APRENDIZAJE - CEINPA,1002,NO_OFICIAL,963,No Aplica,52,A,IND KR 21 58 38 <EOF>,SAN LUIS,2123380 / 3463289,,ceinpa@outlook.com,MARIA MERCEDES PATIÑO,www.colegioceinpa.com,81,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001003144,COLEGIO NUEVO MUNDO,1002,NO_OFICIAL,963,No Aplica,52,A,KR 30 41 A 44,GRAMA,6646520,,helkerh1@yahoo.es,SONIA GUERRERO ALBARRACIN,,13,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001005457,COLEGIO PSICOPEDAGÓGICO Y BILINGÜE SHALOM,1002,NO_OFICIAL,963,No Aplica,52,A,KR 42 50 82,CIUDAD PORFÍA,6834239,3208599390,colegio_shalom@hotmail.com,CARLOS SAUL MORALES,,395,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001005465,COLEGIO INFANTIL GETSEMANI,1002,NO_OFICIAL,963,No Aplica,52,A,CL 18 43 13,MARANATHA,3102529558,,colegio.getsemanisas@gmail.com,ROSA TULIA VELÁSQUEZ ALFÉREZ,,202,1
2019,25,CUNDINAMARCA,3785,CUNDINAMARCA,25797,TENA,325599000328,COLEGIO LOS ÁNGELES,1002,NO_OFICIAL,963,No Aplica,52,A,KR 4 13 71,URBANO,3118172200,8388023,hmvs89@live.com,HELBERTH MARIA VILLABON SABOGAL,,31,1
2019,54,NORTE DE SANTANDER,3802,CÚCUTA,54001,CUCUTA,354001011221,COLEGIO DE REYES / KING`S COLLEGE,1002,NO_OFICIAL,963,No Aplica,52,A,CL 16 1 E 85,CAOBOS,5752934 - 3173003293,NO TIENE,srociomojica@homail.com,LEIRY JOHANNA OSPINA CASTILLO,NO TIENE,40,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001005791,COLEGIO AVENTURAS MAGICAS,1002,NO_OFICIAL,963,No Aplica,52,A,KR 48 SUR 24 65,MONTECARLO,3103565256,,colegioaventurasmagicas@gmail.com,ALBA CONSUELO BARRAGAN RIVEROS,,60,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001005848,COLEGIO PEDAGOGICO SANTA MARTHA.,1002,NO_OFICIAL,963,No Aplica,52,A,CL 36 A 18 27 ESTE,MORICHAL,3132003127,6668725,a-leon8@hotmail.com,MARTHA NELLY LEON ROJAS,,202,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001001800,COLEGIO MI MUNDO MAGICO,1002,NO_OFICIAL,963,No Aplica,52,A,CL 21 43 B 11,BUQUE,6636960-3144537866,,jardininfantilmimundomagico@hotmail.com,CARMEN LEONOR RIVAS BROCHERO,www.mimundomagico.edu.co,79,1
2019,63,QUINDIO,3803,QUINDÍO,63111,BUENAVISTA,363594000574,COLEGIO MODERNO ALEJANDRIA,1002,NO_OFICIAL,963,No Aplica,52,A,CL 11 5 34 BR IND,SAN JOSE,7522970,,,CLAUDIA LILIANA MARTINEZ ACEVEDO,,91,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001006725,COLEGIO GIMNASIO SAN ANGEL,1002,NO_OFICIAL,963,No Aplica,52,A,MZ C CS 14 B,RODEO,6652600,,,CLAUDIA MILENA PENAGOS,,158,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001089167,COLEGIO DE INTEGRACION CULTURAL COLDIC,1002,NO_OFICIAL,963,No Aplica,52,A,KR 50 1 D 79,JAZMIN,4084275 -- 8100115,,sapriro@gmail.com,SANDRA PRIETO RODRIGUEZ,,27,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001006653,CENTRO EDUCATIVO COLEGIO DE CAMBRIDGE,1002,NO_OFICIAL,963,No Aplica,52,A,CL 40 33 64,VALLES DE ARAGÓN,3204926389,,kate_82@hotmail.com,ANDRADE BOCANEGRA MARTHA CECILIA,,20,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001002130,COLEGIO SAGRADO CORAZON,1002,NO_OFICIAL,963,No Aplica,52,A,CL 35 40 59,BARZAL,6725145-3115630020,,colegiosagradocoracon@gmail.com,JENNY ROSAURA CAMACHO URREA,,160,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001003998,COLEGIO SAN DAMIAN SSCC,1002,NO_OFICIAL,963,No Aplica,52,A,IND CL 78 62 41,SIMON BOLIVAR,2503997,,colegiosanmateosscc@hotmail.com,INGRID ROCUTS PARRA,,157,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001007069,COLEGIO MUNDO INFANTIL LTDA,1002,NO_OFICIAL,963,No Aplica,52,A,CL 3 28 F 03,CORALINA,6676123,,colmiinfantil@hotmail.com,DIANA PATRICIA GARZON URREA,,112,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001101353,COLEGIO CAMPESTRE LOS PINOS,1002,NO_OFICIAL,963,No Aplica,52,A,CL 64 113 A 94,ENGATIVA,4336427,4336427,colegiopinos@hotmail.com,LUZ EMILIA MOLANO BEJARANO,,274,1
2019,50,META,3797,VILLAVICENCIO,50001,VILLAVICENCIO,350001004311,COLEGIO ARNULFO BRICEÑO CONTRERAS,1002,NO_OFICIAL,963,No Aplica,52,A,CL 39 B 06 03,SIN BARRIO,6665149,3167991233,senoritanidia8m@hotmail.com,NYDYA ESCOBAR,,56,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001099511,COLEGIO LATINOAMERICA,1002,NO_OFICIAL,963,No Aplica,52,A,CL 49 SUR 88 G 04,MARGARITAS OCCIDENTAL,5702162,,luyer1007@hotmail.com,LUZ YANETH ESPINOSA RAMIREZ,,261,1
2019,44,GUAJIRA,4449,RIOHACHA,44001,RIOHACHA,344001002121,COLEGIO LA ESPERANZA,1002,NO_OFICIAL,963,No Aplica,52,A,CLL 12 NO.1C-112,CENTRO,72289527,0,NO TIENE,PEDRO A OLAYA B,NO TIENE,360,1
2019,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305380004475,COLEGIO COMFAMA,1002,NO_OFICIAL,963,No Aplica,52,A,CL 87 S 65 A 284,B. EL PEDRERO,3091796 - 2156594,2162034,mtrujillo@comfama.com.co,MARGARITA MARIA TRUJILLO ZEA,,302,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001090840,COLEGIO SAN GABRIEL POSSENTI,1002,NO_OFICIAL,963,No Aplica,52,A,CL 136 A 111 B 06,LISBOA,6875803,,sangabrielpossenti@hotmail.com,EVA HERLINDA AMAYA RIPPE.,,66,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001097186,COLEGIO NIÑOS DE COLOMBIA,1002,NO_OFICIAL,963,No Aplica,52,A,IND KR 72 # 23 - 24 MZ B1,CARLOS LLERAS RESTREPO,4160948,4299601,colegioninoscolombia@gmail.com,MARTHA YANETH ORDUZ A.,,18,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001102252,COLEGIO EINSTENIANO,1002,NO_OFICIAL,963,No Aplica,52,A,KR 109 142 A 14,LOMBARDIA,6880699,,liceotrencito@yahoo.com,MARÍA DE JESÚS ESPINOSA MORENO,,106,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311279000876,COLEGIO PSICOPEDAGOGICO DE FONTIBON,1002,NO_OFICIAL,963,No Aplica,52,A,CL 17 B 107 61,BELEN FONTIBON,4154468 / 4154597 / 2675002,,cayaherre@hotmail.com,NOHORA RUIZ DE HERRERA,,303,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001098549,ROYAL AMERICAN GARDEN (COLEGIO REAL AMERICANO),1002,NO_OFICIAL,963,No Aplica,52,A,CL 55 76 51,NORMANDIA OCCIDENTAL,2954744,2954744,royalamerican55@hotmail.com,GRACIELA SARMIENTO LUIS,www.colegiobilinguerealamericano.com,119,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001010404,COLEGIO MENDEZ,1002,NO_OFICIAL,963,No Aplica,52,A,KR 9 A 53 25 SUR,ABRAHAM LINCOLN,2795619,2795619,colegiomendez1@hotmail.com,MYRIAM TERESA MENDEZ AGUILAR,http://www.colegiomendez.com,61,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001027021,COLEGIO PARROQUIAL SAN ROQUE,1002,NO_OFICIAL,963,No Aplica,52,A,KR 19 A 6 B 22,LA ESTANZUELA,5657418,,colparroque@hotmail.com,PADRE RICARDO ALONSO PULIDO AGUILAR,,82,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001029407,COLEGIO NUEVA GENERACIÓN DUMBO,1002,NO_OFICIAL,963,No Aplica,52,A,CL 3 A 71 A 03,HIPOTECHO OCCIDENTAL,4142933,4203005,jardiinfantildumbo@yahoo.com,AURA LILIA NUÑEZ DE VIVAS,,71,1
2018,20,CESAR,3780,VALLEDUPAR,20001,VALLEDUPAR,320001791944,COLEGIO PRINCIPE DE SHALOM,1002,NO_OFICIAL,-,-,52,A,CL 6 D 22 56,,,,,CAROLINA GARCIA RINCON,,74,1
2019,66,RISARALDA,3807,DOSQUEBRADAS,66170,DOS QUEBRADAS,366170002240,COLEGIO CAMPESTRE INFANTILANDIA,1002,NO_OFICIAL,963,No Aplica,52,A,KR 20 17 73,SANTA MONICA,3329823  3148098795,,direccioninfantilandia@gmail.com,AURA LIGIA ACOSTA,,49,1
2019,68,SANTANDER,3808,SANTANDER,68324,GUAVATÁ,368655001350,COLEGIO DE LAS AMERICAS,1002,NO_OFICIAL,963,No Aplica,52,A,KR 15 10 62,BUENOS AIRES,6293930-3212192377,6293930,colamericas_sab@hotmail.com,RUTH ESTER MORENO MARTINEZ,colamericas_sab@hotmail.com,131,1
2019,68,SANTANDER,3808,SANTANDER,68324,GUAVATÁ,468820000341,COLEGIO ADVENTISTA LOS ANDES,1002,NO_OFICIAL,963,No Aplica,52,A,KM 53 VIA BUCARAMANGA PAMPLONA,ARENALES,317623517,0,,MERARY RUBIANO CASTELLANOS,0,114,1
2019,68,SANTANDER,3808,SANTANDER,68324,GUAVATÁ,468444000521,COLEGIO ADVENTISTA FILADELFIA,1002,NO_OFICIAL,963,No Aplica,52,A,SANTA CRUZ DE LA COLINA,VDA. LA PLAZUELA,3112003577,,kelly.que17@hotmail.com,REINALDO RODRIGUEZ MARTINEZ,,17,1
2019,68,SANTANDER,3808,SANTANDER,68324,GUAVATÁ,468679000872,COLEGIO FUNDACION PARA DISCAPACITADOS MARILLAC,1002,NO_OFICIAL,963,No Aplica,52,A,KM. 3 VIA  A CHARALÁ,RURAL,7240361-3158329265,x,funmarillac@yahoo.es,SOR. MARIA CANDELARIA CORVA LOZANO,-,23,1
2019,68,SANTANDER,3808,SANTANDER,68324,GUAVATÁ,368679000966,COLEGIO INFANTIL COLINA DE SUEÑOS,1002,NO_OFICIAL,963,No Aplica,52,A,IND KR 10 # 15- 23,SAN ANTONIO,7244398,7239348,,MARTHA YANETH GALVIS OCHOA,mayagao24@live.com,90,1
2019,68,SANTANDER,3808,SANTANDER,68324,GUAVATÁ,368755000636,COLEGIO SIGLO XXI,1002,NO_OFICIAL,963,No Aplica,52,A,IND CALLE 13 N° 2 - IMPAR,HACIENDA AGUA BLANCA,3167583644,7296595,,LAURA MARCELA SALAZAR SERRANO,sigloxxischool@gmail.com,261,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001099154,COLEGIO SOLEDAD SAMPER,1002,NO_OFICIAL,963,No Aplica,52,A,KR 5 55 A 17 SUR,DANUBIO,7100645,7100645,dianavrp@yahoo.com,DIANA BIANEY RODRIGUEZ PEÑA,,135,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001107157,COLEGIO LA AVENTURA DEL SABER,1002,NO_OFICIAL,963,No Aplica,52,A,KR 72 42 B 05 SUR,MORABIA II,7240555,,luzmerycrd@hotmail.com,NELLY JIMENEZ DAZA,,41,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001101132,COLEGIO INTEGRAL SAN JORGE CENTRAL (JARD INF TALLERCITO MAGICO),1002,NO_OFICIAL,963,No Aplica,52,A,CL 30 SUR 34 26,EDUARDO FREI,2027375 / 2027639,,vergelsonia@yahoo.es,SONIA CONSTANZA VERGEL RODRIGUEZ,,24,1
2018,47,MAGDALENA,4911,SANTA MARTA,47001,SANTA MARTA,347001800086,COLEGIO LICEO SAN LUCAS,1002,NO_OFICIAL,-,-,52,A,CL 12 35 35,,,,,LILIA MARIA SALAS GUILLOT,,55,1
2019,68,SANTANDER,3808,SANTANDER,68324,GUAVATÁ,268745000048,COLEGIO  SANTA ANA DE FLORES,1001,OFICIAL,963,No Aplica,52,A,VEREDA SANTA ANA DE FLORES,VEREDA SANTA ANA DE,3144568273-3012083540,3012083540,jose_vicenter@hotmail.com,JOSE VICENTE REYES SALAZAR,colegiosantaanadeflores@hotmail.com,166,6
2019,68,SANTANDER,3808,SANTANDER,68324,GUAVATÁ,368679000922,COLEGIO LICEO AMERICANO,1002,NO_OFICIAL,963,No Aplica,52,A,IND CARRERA 8 N°13-17,CENTRO,7235826,7235826,liceoamericano@hotmail.com,MARTHA ELENA OVALLE,liceoamericano@hotmail.com,140,1
2019,68,SANTANDER,3808,SANTANDER,68324,GUAVATÁ,368679000882,COLEGIO PARA EL DESARROLLO INTEGRAL CODI,1002,NO_OFICIAL,963,No Aplica,52,A,KR 18 16 A 30,VILLA OLIMPICA,7242958-3112114372,7242958,colegiocodi22@hotmail.com,YANEYDA ZULAY LONGAS FLÓREZ,colegiocodi22@hotmail.com,37,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001099871,COLEGIO EXTERNADO BOLIVARIANO,1002,NO_OFICIAL,963,No Aplica,52,A,CL 72 106 A 24,ENGATIVA,2270748,2270748,alba_lilia_jimenez@yahoo.com externadobolivariano@hotmail.com,ALBA LILIA JIMENEZ,,159,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001002681,COLEGIO SOLIS,1002,NO_OFICIAL,963,No Aplica,52,A,CL 19 SUR 5 29,SAN CRISTOBAL,8043073 -- 4096421,2796573,samirr2004@hotmail.com,SANDRA PATRICIA QUINTERO,,73,1
2019,68,SANTANDER,3808,SANTANDER,68324,GUAVATÁ,368679000826,COLEGIO PEDAGOGICO MI MUNDO CREATIVO,1002,NO_OFICIAL,963,No Aplica,52,A,CL 8 7 61,MARIA AUXILIADORA,3177329874-3178170408,0,Yacarri18@hotmail.com,YAMILE CALDERON ARRIETA,Yacarri18@hotmail.com,76,1
2019,68,SANTANDER,3808,SANTANDER,68324,GUAVATÁ,368679000800,COLEGIO INFANTIL COLOMBIANITOS,1002,NO_OFICIAL,963,No Aplica,52,A,KR 17 30 86,TERMINAL,7248002,7248002,colegiocolombianitos@hotmail.com,CAROLINA MORENO BELTRAN,colegiocolombianitos@hotmail.com,341,1
2019,68,SANTANDER,3809,BUCARAMANGA,68001,BUCARAMANGA,368001007561,COLEGIO NUEVO GANDHY,1002,NO_OFICIAL,963,No Aplica,52,A,KR 12 11 129,KENEDDY,6406094,,colegionuevogandhy-@hotmail.com,RAQUEL ALARCON JIMENEZ,,140,1
2019,68,SANTANDER,3809,BUCARAMANGA,68001,BUCARAMANGA,368001005381,COLEGIO REAL DE BUCARAMANGA,1002,NO_OFICIAL,963,No Aplica,52,A,KR 2 W 64 34,MUTIS,6449180,6440230,Colegiorealdebucaramanga01@gmail.com,JAIMY VIVIANA HERNANDEZ PALENCIA,,329,1
2019,68,SANTANDER,3809,BUCARAMANGA,68001,BUCARAMANGA,368001005763,COLEGIO CRISTIANO DIOS ES AMOR,1002,NO_OFICIAL,963,No Aplica,52,A,KR 10 13 88,GAITAN,6713537,,danieisgpedagogico@gmail.com,SANDRA INES QUINTERO VEGA,,94,1
2019,68,SANTANDER,3809,BUCARAMANGA,68001,BUCARAMANGA,368001006433,COLEGIO INFANTIL MI NUEVO MUNDO,1002,NO_OFICIAL,963,No Aplica,52,A,CLL 107E NO 15B-03,TOLEDO PLATA,6375935,,colnuevomundo_99@hotmail.com,JACQUELINE GARZON GAMBOA,,120,1
2019,68,SANTANDER,3809,BUCARAMANGA,68001,BUCARAMANGA,368307000927,COLEGIO SANTA MARIA,1002,NO_OFICIAL,963,No Aplica,52,A,CL 105 5 B 19,PORVENIR,6371451,,rosita10000@hotmail.com,ROSALIA PICO POVEDA,,84,1
2019,68,SANTANDER,3811,FLORIDABLANCA,68276,FLORIDABLANCA,368276002802,COLEGIO SANTA CLARA,1002,NO_OFICIAL,963,No Aplica,52,A,CL 23 A 27 02,MOLINOS ALTOS,6909447,No tiene,colegiosantaclaraflorida@hotmail.com,MARTHA SOFIA CORREDOR GARNICA,,55,1
2019,68,SANTANDER,3811,FLORIDABLANCA,68276,FLORIDABLANCA,368276002853,COLEGIO CIUDAD DEL NIÑO,1002,NO_OFICIAL,963,No Aplica,52,A,KR 21 13 42,ALARCON,6391526,,ciudaddelnino@hotmail.com,ADONAI LAGUADO PULIDO,,23,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311769004322,COLEGIO SANTIAGO ALBERIONE,1002,NO_OFICIAL,963,No Aplica,52,A,KR 62 169 A 14,PORTALES DEL NORTE,6711932,6780884,colsa@uol.com.co nohora.rodriguez@gmail.com,HNA ROSA EDILMA PINILLA MOLINA,,147,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311848004346,COLEGIO SANTA HELENA BAVIERA,1002,NO_OFICIAL,963,No Aplica,52,A,KR 47 145 B 39,SANTA HELENA BAVIERA,5220944  --  3212707873,,twosongsbogota@gmail.com,AMPARO PEÑA GUTIERREZ,,104,1
2019,68,SANTANDER,3811,FLORIDABLANCA,68276,FLORIDABLANCA,368276002934,COLEGIO CRECER Y APRENDER,1002,NO_OFICIAL,963,No Aplica,52,A,KR 8 27 04,LAGOS 1,6393956,,colcreceryaprender@hotmail.com,NELSON JAIMES MARTINEZ,colcreceryaprender@hotmail.com,42,1
2019,68,SANTANDER,3811,FLORIDABLANCA,68276,FLORIDABLANCA,368276002918,COLEGIO BENJAMIN FARNKLIN,1002,NO_OFICIAL,963,No Aplica,52,A,TV 138 59 A 05,PORTAL DE ISRAEL EL CARMEN,6581186,,colegiobenjaminfranklin155@hotmail.com,LUZ DARY AVENDAÑO VILLAMIZAR,,105,1
2019,68,SANTANDER,3811,FLORIDABLANCA,68276,FLORIDABLANCA,368276001539,COLEGIO SAN LUIS BELTRÁN DEL LAGO,1002,NO_OFICIAL,963,No Aplica,52,A,KR 9 25 06,LAGOS I,6191503,NO TIENE FAX,patriciarangel21@hotmail.com,MARIA DORAY DIAZ DE RANGEL,,90,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001076669,COLEGIO PSICOPEDAGOGICO INFANTIL LA ALDEA,1002,NO_OFICIAL,963,No Aplica,52,A,KR 117 A 22 D 29,LA ALDEA,2676877,,anafela37@yahoo.es,ROCIO ANGELCA GARAVITO,,129,1
